Transaction_ID,Customer_ID,Amount,Date,Payment_Method,Status
T102243,C1770,5843.51,06:12.8,Net Banking,Completed
T102244,C3422,565.19,06:12.8,Debit Card,Completed
T102245,C1781,8604.94,06:12.8,Wallet,Completed
T102246,C2717,2859.12,06:12.8,Net Banking,Completed
T102247,C4984,375.5,06:12.8,Wallet,Completed
T102248,C2312,7713.17,06:12.8,Wallet,Completed
T102249,C4360,2365.64,06:12.8,Credit Card,Completed
T102250,C1523,528.84,06:12.8,UPI,Completed
T102251,C1522,5022.59,06:12.8,Credit Card,Completed
T102252,C5879,10606.79,06:12.8,Wallet,Completed
T102253,C3321,10935.29,06:12.8,Debit Card,Completed
T102254,C1936,15810.53,06:12.8,Debit Card,Completed
T102255,C3231,10113.62,06:12.8,Credit Card,Completed
T102256,C5041,10.72,06:12.8,Debit Card,Completed
T102257,C5584,2392.12,06:12.8,Wallet,Completed
T102258,C5942,8533.67,06:12.8,Net Banking,Completed
T102259,C4698,2280.53,06:12.8,Wallet,Completed
T102260,C3838,4600.85,06:12.8,Net Banking,Completed
T102261,C5084,4661.05,06:12.8,Debit Card,Completed
T102262,C3462,2270.85,06:12.8,UPI,Completed
T102263,C4244,11741.78,06:12.8,UPI,Completed
T102264,C4360,3498.12,06:12.8,Wallet,Completed
T102265,C1686,3125.43,06:12.8,Wallet,Completed
T102266,C3161,29984.89,06:12.8,Debit Card,Suspicious
T102267,C4989,3401.16,06:12.8,UPI,Completed
T102268,C5067,982.5,06:12.8,UPI,Completed
T102269,C2568,3598.17,06:12.8,Wallet,Completed
T102270,C1039,8410.49,06:12.8,UPI,Completed
T102271,C3545,7499.79,06:12.8,Wallet,Completed
T102272,C5876,7769.58,06:12.8,Credit Card,Completed
T102273,C2257,6155.41,06:12.8,UPI,Completed
T102274,C3991,1466.61,06:12.8,Net Banking,Completed
T102275,C3197,9905.56,06:12.8,Debit Card,Completed
T102276,C4469,11195.4,06:12.8,Wallet,Completed
T102277,C3709,1079.31,06:12.8,UPI,Completed
T102278,C1302,698.93,06:12.8,UPI,Completed
T102279,C1647,18566.88,06:12.8,Wallet,Completed
T102280,C5759,10137.05,06:12.8,Net Banking,Completed
T102281,C2760,11185.68,06:12.8,UPI,Completed
T102282,C5352,10874.32,06:12.8,Credit Card,Completed
T102283,C1598,3901.01,06:12.8,Debit Card,Completed
T102284,C1662,5197.97,06:12.8,Wallet,Completed
T102285,C5331,3941.28,06:12.8,UPI,Completed
T102286,C2369,262.82,06:12.8,Debit Card,Completed
T102287,C3582,6842.33,06:12.8,Wallet,Completed
T102288,C4869,3519.34,06:12.8,Wallet,Completed
T102289,C4538,5216.49,06:12.8,Wallet,Completed
T102290,C5866,3492.2,06:12.8,Net Banking,Suspicious
T102291,C5309,3384.51,06:12.8,Credit Card,Completed
T102292,C5559,942.44,06:12.8,Wallet,Completed
T102293,C1283,1633.6,06:12.8,Net Banking,Suspicious
T102294,C4679,864.94,06:12.8,Wallet,Completed
T102295,C2487,1088.71,06:12.8,Wallet,Completed
T102296,C5083,18055.41,06:12.8,Net Banking,Completed
T102297,C5184,830.94,06:12.8,Credit Card,Completed
T102298,C1461,1568.56,06:12.8,Debit Card,Completed
T102299,C3326,4465.19,06:12.8,UPI,Completed
T102300,C4755,4710.33,06:12.8,Wallet,Completed
T102301,C3469,836.03,06:12.8,Credit Card,Completed
T102302,C2725,7892.54,06:12.8,UPI,Completed
T102303,C2377,7690.31,06:12.8,Wallet,Completed
T102304,C3744,1354.57,06:12.8,UPI,Completed
T102305,C1515,1703.07,06:12.8,Net Banking,Completed
T102306,C1703,13902.13,06:12.8,Credit Card,Completed
T102307,C2654,8734.07,06:12.8,Credit Card,Suspicious
T102308,C3067,5983.28,06:12.8,Debit Card,Completed
T102309,C1023,429.06,06:12.8,Debit Card,Completed
T102310,C3461,2708.69,06:12.8,UPI,Completed
T102311,C2305,4096.98,06:12.8,Net Banking,Completed
T102312,C4301,1037.65,06:12.8,UPI,Completed
T102313,C1362,2973.09,06:12.8,Wallet,Completed
T102314,C4728,4594.29,06:12.8,Credit Card,Completed
T102315,C2285,1982.85,06:12.8,UPI,Completed
T102316,C1515,7592.16,06:12.8,UPI,Completed
T102317,C1449,9176.98,06:12.8,Credit Card,Completed
T102318,C2856,1954.92,06:12.8,Credit Card,Completed
T102319,C5970,9121.12,06:12.8,Debit Card,Completed
T102320,C4563,546.71,06:12.8,Debit Card,Completed
T102321,C3521,9092.44,06:12.8,Credit Card,Completed
T102322,C4082,828.8,06:12.8,UPI,Completed
T102323,C2429,432.84,06:12.8,Wallet,Suspicious
T102324,C4968,5132.98,06:12.8,UPI,Completed
T102325,C1923,3192.7,06:12.8,Wallet,Completed
T102326,C4138,11923.89,06:12.8,Credit Card,Suspicious
T102327,C3160,2256.41,06:12.8,Wallet,Completed
T102328,C3548,1692.44,06:12.8,Debit Card,Completed
T102329,C3980,3473.09,06:12.8,Credit Card,Completed
T102330,C3282,3043.54,06:12.8,Net Banking,Completed
T102331,C3650,2111.24,06:12.8,Wallet,Completed
T102332,C1314,5916.63,06:12.8,Wallet,Completed
T102333,C3614,7126.46,06:12.8,Net Banking,Completed
T102334,C4084,9586.07,06:12.8,Net Banking,Completed
T102335,C3257,18033.11,06:12.8,Credit Card,Completed
T102336,C2038,1550.7,06:12.8,UPI,Completed
T102337,C4490,6295.55,06:12.8,Net Banking,Completed
T102338,C3635,2506.51,06:12.8,Wallet,Completed
T102339,C4984,5651.78,06:12.8,Net Banking,Completed
T102340,C2779,3231.14,06:12.8,Credit Card,Completed
T102341,C4896,25394.39,06:12.8,Credit Card,Suspicious
T102342,C2125,6526.38,06:12.8,Wallet,Completed
T102343,C1698,15234.21,06:12.8,Wallet,Completed
T102344,C3180,9008.13,06:12.8,Wallet,Completed
T102345,C2405,11660.12,06:12.8,UPI,Completed
T102346,C2044,8421.32,06:12.8,Wallet,Completed
T102347,C2930,3073.15,06:12.8,Credit Card,Completed
T102348,C2014,1450.35,06:12.8,Credit Card,Completed
T102349,C1227,2312.72,06:12.8,Net Banking,Completed
T102350,C2829,102.22,06:12.8,Wallet,Completed
T102351,C5918,3711.62,06:12.8,UPI,Completed
T102352,C3024,3516.57,06:12.8,Debit Card,Completed
T102353,C5967,3724.84,06:12.8,Net Banking,Completed
T102354,C3453,18254.3,06:12.8,UPI,Completed
T102355,C3086,12121.17,06:12.8,Wallet,Completed
T102356,C5284,881.97,06:12.8,UPI,Completed
T102357,C2081,2301.32,06:12.8,Debit Card,Completed
T102358,C3321,2757.86,06:12.8,UPI,Completed
T102359,C4191,2235.6,06:12.8,Debit Card,Completed
T102360,C3631,8009.73,06:12.8,Debit Card,Completed
T102361,C3564,3712.08,06:12.8,Debit Card,Completed
T102362,C4293,4244.33,06:12.8,UPI,Completed
T102363,C5622,9587.07,06:12.8,Wallet,Completed
T102364,C4587,8197.63,06:12.8,Credit Card,Completed
T102365,C5432,709.04,06:12.8,Credit Card,Completed
T102366,C3948,6257.32,06:12.8,UPI,Completed
T102367,C4960,2858.51,06:12.8,Wallet,Completed
T102368,C3814,1745.3,06:12.8,Credit Card,Completed
T102369,C3584,256.57,06:12.8,Debit Card,Completed
T102370,C1162,3339.83,06:12.8,UPI,Completed
T102371,C1594,2195.91,06:12.8,UPI,Completed
T102372,C4260,1448.51,06:12.8,Net Banking,Completed
T102373,C5156,5931.84,06:12.8,Net Banking,Completed
T102374,C3963,7337.21,06:12.8,Net Banking,Completed
T102375,C4889,1403.79,06:12.8,Wallet,Completed
T102376,C4391,253.56,06:12.8,UPI,Completed
T102377,C5502,9444.2,06:12.8,Net Banking,Completed
T102378,C1664,50.05,06:12.8,UPI,Suspicious
T102379,C2133,13832.04,06:12.8,Debit Card,Completed
T102380,C1542,4939.2,06:12.8,Net Banking,Completed
T102381,C3975,1941.91,06:12.8,UPI,Completed
T102382,C1868,1414.98,06:12.8,Wallet,Completed
T102383,C3067,45.23,06:12.8,Wallet,Completed
T102384,C1432,1342.48,06:12.8,Wallet,Completed
T102385,C5836,740.92,06:12.8,Net Banking,Suspicious
T102386,C5279,4735.89,06:12.8,Wallet,Completed
T102387,C2207,910.88,06:12.8,Credit Card,Completed
T102388,C3529,3760.56,06:12.8,Debit Card,Completed
T102389,C2170,4459.41,06:12.8,UPI,Completed
T102390,C1831,1769.41,06:12.8,Credit Card,Completed
T102391,C2652,178.47,06:12.8,Net Banking,Completed
T102392,C2137,189.83,06:12.8,UPI,Completed
T102393,C3811,133.5,06:12.8,UPI,Completed
T102394,C1476,6718.56,06:12.8,Wallet,Completed
T102395,C3811,1913.7,06:12.8,UPI,Completed
T102396,C2327,7955.54,06:12.8,UPI,Completed
T102397,C2020,2825.82,06:12.8,Debit Card,Completed
T102398,C2837,3016.52,06:12.8,Net Banking,Completed
T102399,C5257,3596.25,06:12.8,Credit Card,Completed
T102400,C3449,6241.91,06:12.8,Wallet,Completed
T102401,C5294,1597.6,06:12.8,Debit Card,Completed
T102402,C2284,648.19,06:12.8,Credit Card,Completed
T102403,C1660,4060.3,06:12.8,Credit Card,Completed
T102404,C3011,1979.88,06:12.8,Debit Card,Completed
T102405,C1399,2921.39,06:12.8,Wallet,Completed
T102406,C2734,5205.68,06:12.8,Net Banking,Completed
T102407,C3126,3407.34,06:12.8,Debit Card,Completed
T102408,C3172,4841.59,06:12.8,Debit Card,Completed
T102409,C1075,3928.51,06:12.8,Debit Card,Completed
T102410,C5698,6731.45,06:12.8,Wallet,Completed
T102411,C4472,6119.8,06:12.8,Debit Card,Completed
T102412,C1837,3819.89,06:12.8,Debit Card,Completed
T102413,C1500,5680.06,06:12.8,UPI,Completed
T102414,C1138,10339.92,06:12.8,UPI,Completed
T102415,C3098,2830.56,06:12.8,UPI,Completed
T102416,C4697,2661.63,06:12.8,UPI,Completed
T102417,C2886,7224.82,06:12.8,Debit Card,Completed
T102418,C3758,4368,06:12.8,UPI,Completed
T102419,C4921,368.27,06:12.8,Credit Card,Suspicious
T102420,C2901,11133.31,06:12.8,Net Banking,Completed
T102421,C3611,156.33,06:12.8,UPI,Completed
T102422,C4987,6899.5,06:12.8,Wallet,Completed
T102423,C2450,7110.52,06:12.8,Net Banking,Completed
T102424,C1547,15299.87,06:12.8,Credit Card,Completed
T102425,C5677,278.27,06:12.8,Net Banking,Completed
T102426,C3004,4542.32,06:12.8,Net Banking,Completed
T102427,C3097,2791.69,06:12.8,Credit Card,Completed
T102428,C1704,2007.11,06:12.8,UPI,Completed
T102429,C3404,473.3,06:12.8,Credit Card,Completed
T102430,C2626,4135.15,06:12.8,Wallet,Completed
T102431,C4332,3260.42,06:12.8,Credit Card,Completed
T102432,C5734,552.17,06:12.8,Debit Card,Completed
T102433,C3979,4740.06,06:12.8,Debit Card,Completed
T102434,C5737,6696.16,06:12.8,Net Banking,Completed
T102435,C3840,7289.56,06:12.8,UPI,Completed
T102436,C4385,11789.07,06:12.8,UPI,Completed
T102437,C3660,2633.68,06:12.8,Debit Card,Completed
T102438,C2862,15295.79,06:12.8,Wallet,Completed
T102439,C3857,10028.33,06:12.8,Credit Card,Completed
T102440,C1686,1758.45,06:12.8,Credit Card,Completed
T102441,C5284,867.5,06:12.8,Credit Card,Completed
T102442,C2620,2858.09,06:12.8,Wallet,Completed
T102443,C5644,2569.98,06:12.8,Wallet,Completed
T102444,C2432,4286.8,06:12.8,Credit Card,Completed
T102445,C1876,4377.98,06:12.8,Credit Card,Completed
T102446,C5714,6931.21,06:12.8,Wallet,Completed
T102447,C3462,3565.63,06:12.8,Credit Card,Completed
T102448,C2366,553.67,06:12.8,Wallet,Completed
T102449,C2244,9769.91,06:12.8,Net Banking,Completed
T102450,C5999,1853.61,06:12.8,Debit Card,Completed
T102451,C1163,17753.85,06:12.8,Debit Card,Completed
T102452,C2975,627.02,06:12.8,Wallet,Completed
T102453,C4292,15880.42,06:12.8,Credit Card,Completed
T102454,C1270,477.12,06:12.8,Debit Card,Completed
T102455,C1632,1313.56,06:12.8,UPI,Completed
T102456,C1906,238.5,06:12.8,Credit Card,Suspicious
T102457,C4472,6105.82,06:12.8,Wallet,Completed
T102458,C4254,9495.57,06:12.8,UPI,Completed
T102459,C3015,2846.43,06:12.8,Wallet,Completed
T102460,C2642,13191.83,06:12.8,Credit Card,Completed
T102461,C1205,4461.64,06:12.8,Net Banking,Completed
T102462,C1582,4971.36,06:12.8,Net Banking,Completed
T102463,C1841,9335.19,06:12.8,Net Banking,Completed
T102464,C2720,1760.57,06:12.8,Credit Card,Completed
T102465,C3644,2186.84,06:12.8,Credit Card,Completed
T102466,C3298,11819.75,06:12.8,UPI,Completed
T102467,C1875,11561.33,06:12.8,Credit Card,Completed
T102468,C1690,18750.11,06:12.8,Credit Card,Suspicious
T102469,C5001,11605.7,06:12.8,UPI,Completed
T102470,C4142,681.23,06:12.8,UPI,Completed
T102471,C2423,8678.53,06:12.8,Wallet,Suspicious
T102472,C1672,2636.8,06:12.8,Debit Card,Completed
T102473,C2172,23443.5,06:12.8,Debit Card,Suspicious
T102474,C4727,3195.96,06:12.8,Wallet,Completed
T102475,C1944,4035.34,06:12.8,Net Banking,Completed
T102476,C2450,3772.72,06:12.8,Credit Card,Completed
T102477,C4738,1941.1,06:12.8,UPI,Completed
T102478,C3540,389.93,06:12.8,UPI,Completed
T102479,C4960,11300.08,06:12.8,Net Banking,Completed
T102480,C5992,8114.54,06:12.8,UPI,Completed
T102481,C5261,751.36,06:12.8,Net Banking,Completed
T102482,C3362,7497.72,06:12.8,Wallet,Completed
T102483,C4653,4915.45,06:12.8,Net Banking,Completed
T102484,C4671,2630.91,06:12.8,Debit Card,Completed
T102485,C2754,1465.29,06:12.8,Net Banking,Completed
T102486,C3353,9820.89,06:12.8,Wallet,Completed
T102487,C2939,6023,06:12.8,Net Banking,Completed
T102488,C1371,3967.49,06:12.8,Wallet,Completed
T102489,C5949,4702.51,06:12.8,Debit Card,Completed
T102490,C5480,477.41,06:12.8,Credit Card,Completed
T102491,C2932,3211.51,06:12.8,Wallet,Completed
T102492,C1425,1076.5,06:12.8,Credit Card,Completed
T102493,C5725,1168.39,06:12.8,Wallet,Completed
T102494,C1895,5413.26,06:12.8,Net Banking,Completed
T102495,C1598,12110.01,06:12.8,Credit Card,Completed
T102496,C4063,2585.53,06:12.8,Wallet,Completed
T102497,C3337,1164.39,06:12.8,Wallet,Completed
T102498,C5689,5231.24,06:12.8,Credit Card,Completed
T102499,C2688,10246.97,06:12.8,Wallet,Completed
T102500,C1573,6897.96,06:12.8,Credit Card,Completed
T102501,C3091,10153.53,06:12.8,Debit Card,Completed
T102502,C4670,3845.33,06:12.8,UPI,Completed
T102503,C5273,6969.14,06:12.8,Debit Card,Completed
T102504,C5625,754.49,06:12.8,Credit Card,Completed
T102505,C2634,2140.66,06:12.8,Net Banking,Completed
T102506,C2518,2467.79,06:12.8,Net Banking,Completed
T102507,C5294,3579.99,06:12.8,UPI,Completed
T102508,C3658,13230.76,06:12.8,Credit Card,Completed
T102509,C4649,10369.15,06:12.8,Wallet,Completed
T102510,C5949,722.39,06:12.8,Debit Card,Completed
T102511,C4589,948.48,06:12.8,Debit Card,Completed
T102512,C2538,2213.04,06:12.8,UPI,Completed
T102513,C4138,1717.69,06:12.8,UPI,Completed
T102514,C1098,4769.59,06:12.8,UPI,Completed
T102515,C4216,11653.69,06:12.8,UPI,Completed
T102516,C5531,16389.35,06:12.8,UPI,Completed
T102517,C5733,5300.85,06:12.8,UPI,Completed
T102518,C4751,9105.71,06:12.8,Wallet,Completed
T102519,C4158,3724.33,06:12.8,Wallet,Completed
T102520,C5684,1168.03,06:12.8,Debit Card,Completed
T102521,C1344,3718.92,06:12.8,Debit Card,Completed
T102522,C5667,4049.33,06:12.8,UPI,Completed
T102523,C1611,6782.85,06:12.8,Debit Card,Completed
T102524,C2728,1241.56,06:12.8,UPI,Completed
T102525,C3291,2296.79,06:12.8,Wallet,Completed
T102526,C2855,2263,06:12.8,Net Banking,Completed
T102527,C3609,16024.81,06:12.8,Wallet,Completed
T102528,C3080,2934.44,06:12.8,Credit Card,Suspicious
T102529,C3325,7034.4,06:12.8,Wallet,Completed
T102530,C5628,6947.73,06:12.8,Credit Card,Completed
T102531,C2178,1543.13,06:12.8,Debit Card,Completed
T102532,C2092,4241.64,06:12.8,Wallet,Completed
T102533,C5980,11235.89,06:12.8,Net Banking,Completed
T102534,C3792,3223.67,06:12.8,Wallet,Completed
T102535,C2750,14512.8,06:12.8,Wallet,Completed
T102536,C3676,1206.91,06:12.8,Wallet,Completed
T102537,C1782,385.26,06:12.8,UPI,Completed
T102538,C4049,11102.9,06:12.8,Wallet,Completed
T102539,C3106,9408.9,06:12.8,Wallet,Suspicious
T102540,C4868,24524.54,06:12.8,Net Banking,Suspicious
T102541,C5977,5687.7,06:12.8,Credit Card,Completed
T102542,C5543,13798.4,06:12.8,Credit Card,Completed
T102543,C3114,8770.85,06:12.8,Net Banking,Completed
T102544,C4971,9303.18,06:12.8,Debit Card,Completed
T102545,C2992,4209.88,06:12.8,Wallet,Completed
T102546,C2068,2409.28,06:12.8,Debit Card,Completed
T102547,C2578,13632.96,06:12.8,Net Banking,Completed
T102548,C2012,2829.2,06:12.8,Debit Card,Completed
T102549,C3275,3869.83,06:12.8,Credit Card,Completed
T102550,C5870,2953.98,06:12.8,UPI,Completed
T102551,C2815,4159.96,06:12.8,Debit Card,Completed
T102552,C3427,3179.16,06:12.8,UPI,Completed
T102553,C5403,245.78,06:12.8,Debit Card,Completed
T102554,C5875,10687.4,06:12.8,Net Banking,Suspicious
T102555,C3552,2938.48,06:12.8,UPI,Completed
T102556,C4658,4445.12,06:12.8,Debit Card,Suspicious
T102557,C1008,749.39,06:12.8,Net Banking,Completed
T102558,C3556,16.97,06:12.8,Credit Card,Completed
T102559,C1476,1407.11,06:12.8,Wallet,Completed
T102560,C3212,6096.89,06:12.8,Net Banking,Completed
T102561,C1485,522.33,06:12.8,Net Banking,Completed
T102562,C5655,11978.3,06:12.8,Credit Card,Completed
T102563,C3286,1210.5,06:12.8,UPI,Completed
T102564,C5564,1144.51,06:12.8,Debit Card,Completed
T102565,C4526,1001.46,06:12.8,UPI,Completed
T102566,C4340,70.4,06:12.8,Net Banking,Completed
T102567,C3823,7387.78,06:12.8,Debit Card,Completed
T102568,C5944,10398.59,06:12.8,Wallet,Completed
T102569,C3925,4761.7,06:12.8,Wallet,Completed
T102570,C1259,1042.51,06:12.8,Debit Card,Suspicious
T102571,C1283,1679.31,06:12.8,Net Banking,Completed
T102572,C2899,3230.62,06:12.8,Credit Card,Completed
T102573,C5136,15433.31,06:12.8,UPI,Completed
T102574,C3977,1420.78,06:12.8,UPI,Completed
T102575,C3268,6577.24,06:12.8,Credit Card,Completed
T102576,C4201,2894.17,06:12.8,Credit Card,Suspicious
T102577,C1613,1768.02,06:12.8,Wallet,Completed
T102578,C1688,3043.26,06:12.8,Credit Card,Suspicious
T102579,C4691,369.35,06:12.8,Debit Card,Completed
T102580,C1613,8014.48,06:12.8,Wallet,Completed
T102581,C3308,1393.95,06:12.8,Net Banking,Completed
T102582,C4014,6462.42,06:12.8,Wallet,Completed
T102583,C2782,353.98,06:12.8,Wallet,Completed
T102584,C3592,15516.43,06:12.8,UPI,Completed
T102585,C3697,1072.25,06:12.8,Credit Card,Completed
T102586,C4959,10716.9,06:12.8,Debit Card,Completed
T102587,C1575,8289.81,06:12.8,Credit Card,Completed
T102588,C2911,17188.26,06:12.8,UPI,Completed
T102589,C4605,3249.39,06:12.8,Credit Card,Completed
T102590,C1670,6498.7,06:12.8,Debit Card,Completed
T102591,C5365,2315.82,06:12.8,Credit Card,Completed
T102592,C2284,1018.96,06:12.8,UPI,Completed
T102593,C1924,2926.63,06:12.8,Debit Card,Completed
T102594,C2126,906.1,06:12.8,Credit Card,Completed
T102595,C2530,20099.33,06:12.8,UPI,Suspicious
T102596,C2595,505.99,06:12.8,UPI,Completed
T102597,C1247,4448.39,06:12.8,Wallet,Completed
T102598,C4712,4923.7,06:12.8,Debit Card,Completed
T102599,C2561,3861.81,06:12.8,Debit Card,Completed
T102600,C3401,5426.3,06:12.8,Credit Card,Completed
T102601,C3244,617.51,06:12.8,Wallet,Completed
T102602,C4865,4048.61,06:12.8,Debit Card,Completed
T102603,C2940,1692.86,06:12.8,UPI,Completed
T102604,C4070,14081.75,06:12.8,Debit Card,Completed
T102605,C1227,7178.93,06:12.8,Wallet,Completed
T102606,C4548,17970.48,06:12.8,Net Banking,Completed
T102607,C1265,191.4,06:12.8,UPI,Completed
T102608,C2396,1678.3,06:12.8,Debit Card,Completed
T102609,C4558,1087.19,06:12.8,UPI,Completed
T102610,C1646,56.09,06:12.8,Credit Card,Completed
T102611,C3991,1387.51,06:12.8,UPI,Completed
T102612,C2900,5678.08,06:12.8,Debit Card,Suspicious
T102613,C3505,1313.9,06:12.8,Credit Card,Completed
T102614,C3773,3556.59,06:12.8,Credit Card,Completed
T102615,C2155,10938.17,06:12.8,Credit Card,Completed
T102616,C1588,5916.9,06:12.8,Net Banking,Completed
T102617,C5572,2509.57,06:12.8,Net Banking,Completed
T102618,C2822,2329.81,06:12.8,Credit Card,Completed
T102619,C1986,3041.6,06:12.8,Debit Card,Completed
T102620,C5080,974.25,06:12.8,Credit Card,Suspicious
T102621,C4349,5025.62,06:12.8,Credit Card,Completed
T102622,C4832,2263.99,06:12.8,UPI,Completed
T102623,C2242,9565.07,06:12.8,UPI,Completed
T102624,C1190,7064.27,06:12.8,UPI,Completed
T102625,C1981,4714.63,06:12.8,Wallet,Completed
T102626,C2699,2264.37,06:12.8,UPI,Completed
T102627,C2716,1178.18,06:12.8,UPI,Completed
T102628,C3594,7483.94,06:12.8,Debit Card,Completed
T102629,C5137,3331.64,06:12.8,Net Banking,Completed
T102630,C5434,1272.85,06:12.8,Net Banking,Completed
T102631,C2099,1085.65,06:12.8,Net Banking,Completed
T102632,C3327,904.02,06:12.8,Wallet,Completed
T102633,C4248,7506.53,06:12.8,Credit Card,Completed
T102634,C1896,1300.25,06:12.8,UPI,Completed
T102635,C2675,3739.52,06:12.8,Debit Card,Completed
T102636,C3910,3003.26,06:12.8,Wallet,Completed
T102637,C1931,4332.87,06:12.8,Net Banking,Completed
T102638,C5385,10484.16,06:12.8,Wallet,Completed
T102639,C1724,10115.21,06:12.8,Debit Card,Completed
T102640,C3941,2998.98,06:12.8,Wallet,Completed
T102641,C2090,77.43,06:12.8,Net Banking,Completed
T102642,C5579,2779.5,06:12.8,Credit Card,Completed
T102643,C1936,4659.48,06:12.8,Net Banking,Completed
T102644,C3296,4079.57,06:12.8,Net Banking,Completed
T102645,C1156,5268.23,06:12.8,Net Banking,Completed
T102646,C2071,836.63,06:12.8,Wallet,Completed
T102647,C2959,5199.86,06:12.8,Debit Card,Completed
T102648,C3502,1008.45,06:12.8,Net Banking,Completed
T102649,C5220,6941.96,06:12.8,Wallet,Completed
T102650,C4831,2070.67,06:12.8,Debit Card,Completed
T102651,C1855,6187.57,06:12.8,Credit Card,Completed
T102652,C1640,245.25,06:12.8,Net Banking,Completed
T102653,C3239,2620.06,06:12.8,UPI,Completed
T102654,C2603,6104.48,06:12.8,Wallet,Completed
T102655,C1442,1286.54,06:12.8,Credit Card,Completed
T102656,C5629,7930.73,06:12.8,Credit Card,Completed
T102657,C2337,4981.81,06:12.8,Credit Card,Completed
T102658,C4701,4428.34,06:12.8,Wallet,Completed
T102659,C1949,2181.29,06:12.8,Debit Card,Suspicious
T102660,C4374,3293.26,06:12.8,UPI,Completed
T102661,C1460,4548.43,06:12.8,Debit Card,Completed
T102662,C5647,3197.67,06:12.8,Net Banking,Completed
T102663,C1393,5991.83,06:12.8,UPI,Completed
T102664,C4939,2843.13,06:12.8,Debit Card,Completed
T102665,C2788,1129.95,06:12.8,Net Banking,Completed
T102666,C5941,1203.57,06:12.8,UPI,Completed
T102667,C3258,29.1,06:12.8,Wallet,Completed
T102668,C2139,1790.22,06:12.8,Net Banking,Completed
